Temp,Time [d],Volume fraction of AL2CU_C16 (Bulk),Mean radius of AL2CU_C16 (Bulk) [m]
130,0.18593,0.02591,4.40865E-10
130,0.19038,0.02735,4.4822E-10
130,0.19486,0.02873,4.55201E-10
130,0.19958,0.03010,4.62056E-10
130,0.20443,0.03141,4.6858E-10
130,0.20923,0.03261,4.74429E-10
130,0.21420,0.03376,4.79962E-10
130,0.21941,0.03486,4.85122E-10
130,0.22461,0.03584,4.89766E-10
130,0.23009,0.03678,4.94054E-10
130,0.23555,0.03761,4.9789E-10
130,0.24130,0.03839,5.01399E-10
130,0.24694,0.03907,5.04417E-10
130,0.25284,0.03969,5.07196E-10
130,0.25900,0.04026,5.09869E-10
130,0.26542,0.04078,5.12183E-10
130,0.27207,0.04124,5.14284E-10
130,0.27888,0.04165,5.1617E-10
130,0.28561,0.04201,5.17826E-10
130,0.29287,0.04233,5.19603E-10
130,0.30075,0.04264,5.21116E-10
130,0.30810,0.04288,5.22411E-10
130,0.31610,0.04311,5.23639E-10
130,0.32492,0.04333,5.24847E-10
130,0.33300,0.04349,5.26069E-10
130,0.34190,0.04366,5.26939E-10
130,0.35392,0.04383,5.28518E-10
130,0.36293,0.04394,5.29464E-10
130,0.37287,0.04404,5.30448E-10
130,0.38405,0.04414,5.31805E-10
130,0.39330,0.04421,5.3263E-10
130,0.40340,0.04427,5.33494E-10
130,0.41465,0.04434,5.34342E-10
130,0.42715,0.04439,5.35823E-10
130,0.44095,0.04445,5.36773E-10
130,0.45646,0.04450,5.38296E-10
130,0.46744,0.04453,5.3914E-10
130,0.47929,0.04455,5.40688E-10
130,0.49181,0.04458,5.4159E-10
130,0.50485,0.04460,5.42874E-10
130,0.51875,0.04463,5.44093E-10
130,0.53311,0.04466,5.4496E-10
130,0.54918,0.04467,5.4655E-10
130,0.56535,0.04469,5.48145E-10
130,0.58155,0.04472,5.49051E-10
130,0.59956,0.04473,5.50669E-10
130,0.61805,0.04475,5.52266E-10
130,0.63676,0.04476,5.53885E-10
130,0.65565,0.04478,5.55531E-10
130,0.67458,0.04479,5.57046E-10
130,0.69434,0.04481,5.58417E-10
130,0.71529,0.04482,5.6043E-10
130,0.73504,0.04484,5.61871E-10
130,0.75572,0.04486,5.63224E-10
130,0.77779,0.04488,5.6463E-10
130,0.80139,0.04488,5.66659E-10
130,0.82354,0.04490,5.68031E-10
130,0.84754,0.04491,5.69935E-10
130,0.87076,0.04493,5.71268E-10
130,0.89599,0.04495,5.72652E-10
130,0.92200,0.04496,5.74538E-10
130,0.94897,0.04497,5.76498E-10
130,0.98887,0.04499,5.79001E-10
130,1.01627,0.04501,5.80751E-10
130,1.04391,0.04503,5.82002E-10
130,1.07359,0.04504,5.83782E-10
130,1.10374,0.04505,5.85574E-10
130,1.13425,0.04507,5.87437E-10
130,1.16509,0.04508,5.89111E-10
130,1.19721,0.04509,5.9085E-10
130,1.23034,0.04511,5.92609E-10
130,1.26454,0.04512,5.94375E-10
130,1.29835,0.04513,5.96157E-10
130,1.33466,0.04514,5.9809E-10
130,1.37172,0.04516,5.99925E-10
130,1.40952,0.04517,6.01778E-10
130,1.44645,0.04518,6.03682E-10
130,1.48612,0.04519,6.05517E-10
130,1.52679,0.04520,6.07814E-10
130,1.56671,0.04521,6.09684E-10
130,1.60638,0.04523,6.11162E-10
130,1.64856,0.04524,6.13333E-10
130,1.69059,0.04525,6.15106E-10
130,1.73492,0.04526,6.16881E-10
130,1.77913,0.04527,6.18722E-10
130,1.82337,0.04528,6.20837E-10
130,1.86942,0.04529,6.22636E-10
130,1.91700,0.04531,6.24453E-10
130,1.96432,0.04531,6.266E-10
130,2.01147,0.04532,6.28559E-10
130,2.06037,0.04534,6.30183E-10
130,2.11127,0.04535,6.32268E-10
130,2.16188,0.04535,6.34226E-10
130,2.21349,0.04536,6.3627E-10
130,2.26613,0.04538,6.37975E-10
130,2.34514,0.04539,6.4072E-10
130,2.42557,0.04540,6.43827E-10
130,2.50922,0.04541,6.4662E-10
130,2.59372,0.04543,6.49443E-10
130,2.68147,0.04544,6.522E-10
130,2.77074,0.04545,6.55229E-10
130,2.86272,0.04547,6.5804E-10
130,2.98717,0.04548,6.61993E-10
130,3.08230,0.04550,6.64742E-10
130,3.18018,0.04551,6.67524E-10
130,3.28046,0.04552,6.70669E-10
130,3.38369,0.04553,6.73601E-10
130,3.48848,0.04554,6.76513E-10
130,3.59472,0.04555,6.79172E-10
130,3.70613,0.04556,6.8214E-10
130,3.81731,0.04557,6.85193E-10
130,3.93031,0.04558,6.88102E-10
130,4.04761,0.04559,6.91124E-10
130,4.16919,0.04561,6.93893E-10
130,4.29066,0.04561,6.97094E-10
130,4.41422,0.04562,7.00036E-10
130,4.53949,0.04563,7.02799E-10
130,4.66879,0.04564,7.05802E-10
130,4.80272,0.04565,7.08857E-10
130,4.94082,0.04566,7.11996E-10
130,5.07505,0.04567,7.14667E-10
130,5.21433,0.04568,7.17787E-10
130,5.35389,0.04569,7.20771E-10
130,5.50043,0.04570,7.23735E-10
130,5.65142,0.04571,7.2679E-10
130,5.80514,0.04572,7.29675E-10
130,5.95160,0.04572,7.32636E-10
130,6.11119,0.04573,7.3561E-10
130,6.26620,0.04574,7.3868E-10
130,6.43273,0.04575,7.41743E-10
130,6.60160,0.04575,7.4465E-10
130,6.77195,0.04576,7.47737E-10
130,6.94945,0.04577,7.50927E-10
130,7.12964,0.04578,7.53988E-10
130,7.31258,0.04579,7.57025E-10
130,7.49692,0.04579,7.6017E-10
130,7.68899,0.04580,7.63339E-10
130,7.88354,0.04581,7.66393E-10
130,8.07606,0.04581,7.69539E-10
130,8.27589,0.04582,7.7272E-10
130,8.48148,0.04583,7.75793E-10
130,8.68808,0.04583,7.7902E-10
130,8.90219,0.04584,7.82161E-10
130,9.11802,0.04585,7.85205E-10
130,9.49040,0.04586,7.90645E-10
130,9.71907,0.04587,7.93843E-10
130,9.94991,0.04587,7.97053E-10
130,10.18308,0.04588,8.00165E-10
130,10.42432,0.04588,8.0353E-10
130,10.67487,0.04589,8.06815E-10
130,10.92608,0.04590,8.10064E-10
130,11.26596,0.04591,8.14329E-10
130,11.61251,0.04591,8.1872E-10
130,11.96915,0.04592,8.23106E-10
130,12.24843,0.04593,8.26297E-10
130,12.61737,0.04593,8.30798E-10
130,13.00654,0.04594,8.35196E-10
130,13.38918,0.04595,8.39618E-10
130,13.78708,0.04596,8.44036E-10
130,14.19637,0.04596,8.48407E-10
130,14.61894,0.04597,8.53015E-10
130,15.05386,0.04598,8.57632E-10
130,15.48821,0.04599,8.62016E-10
130,15.93073,0.04599,8.66531E-10
130,16.39202,0.04600,8.71051E-10
130,16.87165,0.04601,8.7567E-10
130,17.36095,0.04601,8.80319E-10
130,17.85258,0.04602,8.84914E-10
130,18.36322,0.04602,8.89543E-10
130,18.88360,0.04603,8.9426E-10
130,19.42021,0.04604,8.98945E-10
130,19.96500,0.04604,9.03585E-10
130,20.50679,0.04605,9.08286E-10
130,21.08571,0.04605,9.12997E-10
130,21.67437,0.04606,9.17771E-10
130,22.27519,0.04607,9.2269E-10
130,22.88005,0.04607,9.27422E-10
130,23.50867,0.04608,9.32251E-10
130,24.15661,0.04608,9.3702E-10
130,24.80766,0.04609,9.41949E-10
130,25.48515,0.04609,9.46889E-10
130,26.16884,0.04610,9.5168E-10
130,26.87562,0.04610,9.56597E-10
130,27.60534,0.04611,9.61672E-10
130,28.34844,0.04611,9.66673E-10
130,29.10612,0.04612,9.71685E-10
130,29.88035,0.04612,9.76686E-10
130,30.67199,0.04613,9.81778E-10
130,31.48679,0.04613,9.86864E-10
130,32.32492,0.04614,9.92088E-10
130,33.17596,0.04614,9.97265E-10
130,34.03992,0.04615,1.00238E-09
130,34.92510,0.04615,1.00755E-09
130,35.83494,0.04616,1.01269E-09
130,36.75916,0.04616,1.01798E-09
130,37.69795,0.04617,1.02315E-09
130,38.65904,0.04617,1.02838E-09
130,39.65184,0.04618,1.03368E-09
130,40.66735,0.04618,1.03895E-09
130,41.69657,0.04618,1.04436E-09
130,42.75843,0.04619,1.04972E-09
130,43.82189,0.04619,1.05505E-09
130,44.91220,0.04620,1.06028E-09
130,46.03480,0.04620,1.06579E-09
130,47.18081,0.04620,1.07118E-09
130,48.35851,0.04621,1.07665E-09
130,49.54816,0.04621,1.08223E-09
130,50.77036,0.04622,1.08778E-09
130,51.99542,0.04622,1.09332E-09
130,53.24774,0.04622,1.09881E-09
130,54.53249,0.04623,1.1046E-09
130,55.81861,0.04623,1.11015E-09
130,57.12969,0.04624,1.11577E-09
130,58.78431,0.04624,1.12283E-09
130,60.16269,0.04624,1.12858E-09
130,61.88857,0.04625,1.13578E-09
130,63.66922,0.04625,1.14294E-09
130,65.47031,0.04626,1.15027E-09
130,67.30119,0.04626,1.15748E-09
130,69.18709,0.04627,1.16486E-09
130,71.02344,0.04627,1.17197E-09
130,72.91964,0.04627,1.17923E-09
130,74.90710,0.04628,1.18669E-09
130,78.51524,0.04628,1.20002E-09
130,80.62605,0.04629,1.20752E-09
130,82.76324,0.04629,1.21527E-09
130,84.87966,0.04630,1.22266E-09
130,87.02461,0.04630,1.23021E-09
130,89.26848,0.04630,1.23777E-09
130,91.57611,0.04631,1.24558E-09
130,93.92939,0.04631,1.25351E-09
130,96.28949,0.04631,1.26116E-09
130,98.76474,0.04632,1.26924E-09
130,100.00000,0.04632,1.27327E-09
135,0.00675,8.72161E-19,2.74741E-10
135,0.00743,1.66625E-17,2.74871E-10
135,0.00768,4.83195E-17,2.75066E-10
135,0.00796,1.51226E-16,2.75126E-10
135,0.00826,4.73406E-16,2.75163E-10
135,0.00858,1.48266E-15,2.7516E-10
135,0.00892,4.6444E-15,2.75185E-10
135,0.00930,1.45468E-14,2.75213E-10
135,0.00970,4.55394E-14,2.75205E-10
135,0.01014,1.42557E-13,2.7524E-10
135,0.01062,4.46178E-13,2.7528E-10
135,0.01115,1.39604E-12,2.7532E-10
135,0.01173,4.36712E-12,2.75378E-10
135,0.01237,1.36579E-11,2.75446E-10
135,0.01305,4.09563E-11,2.75537E-10
135,0.01373,1.10733E-10,2.75661E-10
135,0.01441,2.73728E-10,2.75805E-10
135,0.01509,6.26306E-10,2.75968E-10
135,0.01577,1.3391E-09,2.76154E-10
135,0.01645,2.69814E-09,2.7633E-10
135,0.01714,5.15818E-09,2.76541E-10
135,0.01782,9.41287E-09,2.76735E-10
135,0.01850,1.64724E-08,2.76918E-10
135,0.01918,2.77774E-08,2.77116E-10
135,0.01986,4.52809E-08,2.77278E-10
135,0.02054,7.16269E-08,2.77485E-10
135,0.02122,1.10238E-07,2.77699E-10
135,0.02190,1.65498E-07,2.77924E-10
135,0.02258,2.42899E-07,2.78165E-10
135,0.02326,3.49187E-07,2.78399E-10
135,0.02394,4.92577E-07,2.78672E-10
135,0.02462,6.82836E-07,2.78958E-10
135,0.02530,9.3143E-07,2.79232E-10
135,0.02598,1.25177E-06,2.79514E-10
135,0.02666,1.6592E-06,2.79803E-10
135,0.02734,2.17125E-06,2.80099E-10
135,0.02802,2.80748E-06,2.80376E-10
135,0.02870,3.59E-06,2.80678E-10
135,0.02938,4.54322E-06,2.80957E-10
135,0.03073,7.07372E-06,2.81611E-10
135,0.03209,0.00001,2.82313E-10
135,0.03344,0.00002,2.83058E-10
135,0.03479,0.00002,2.83813E-10
135,0.03614,0.00003,2.84583E-10
135,0.03748,0.00004,2.85378E-10
135,0.03883,0.00006,2.86239E-10
135,0.04017,0.00007,2.87154E-10
135,0.04151,0.00009,2.88113E-10
135,0.04284,0.00012,2.89099E-10
135,0.04418,0.00015,2.90102E-10
135,0.04551,0.00019,2.91147E-10
135,0.04683,0.00023,2.92261E-10
135,0.04816,0.00028,2.93433E-10
135,0.04948,0.00034,2.9465E-10
135,0.05080,0.00041,2.95904E-10
135,0.05211,0.00048,2.97185E-10
135,0.05343,0.00057,2.98537E-10
135,0.05474,0.00067,2.99938E-10
135,0.05605,0.00078,3.01411E-10
135,0.05736,0.00090,3.02929E-10
135,0.05931,0.00111,3.05312E-10
135,0.06127,0.00135,3.07822E-10
135,0.06322,0.00162,3.1047E-10
135,0.06517,0.00194,3.13279E-10
135,0.06709,0.00229,3.1618E-10
135,0.06874,0.00263,3.18829E-10
135,0.07064,0.00306,3.22023E-10
135,0.07266,0.00356,3.25647E-10
135,0.07441,0.00405,3.28924E-10
135,0.07626,0.00460,3.32511E-10
135,0.07816,0.00522,3.36376E-10
135,0.08008,0.00590,3.40486E-10
135,0.08201,0.00664,3.44748E-10
135,0.08395,0.00743,3.49185E-10
135,0.08605,0.00834,3.54182E-10
135,0.08811,0.00929,3.59282E-10
135,0.09030,0.01035,3.64896E-10
135,0.09372,0.01211,3.7401E-10
135,0.09602,0.01335,3.80354E-10
135,0.09830,0.01462,3.86789E-10
135,0.10070,0.01598,3.93691E-10
135,0.10311,0.01736,4.00703E-10
135,0.10556,0.01877,4.07895E-10
135,0.10807,0.02021,4.15256E-10
135,0.11066,0.02168,4.2277E-10
135,0.11326,0.02312,4.30215E-10
135,0.11600,0.02460,4.3786E-10
135,0.11880,0.02605,4.45388E-10
135,0.12160,0.02744,4.52537E-10
135,0.12452,0.02882,4.59582E-10
135,0.12749,0.03013,4.66256E-10
135,0.13053,0.03139,4.72553E-10
135,0.13367,0.03259,4.78489E-10
135,0.13693,0.03374,4.84072E-10
135,0.14018,0.03478,4.89032E-10
135,0.14358,0.03577,4.93712E-10
135,0.14696,0.03665,4.97852E-10
135,0.15052,0.03748,5.01722E-10
135,0.15427,0.03826,5.05255E-10
135,0.15796,0.03893,5.0839E-10
135,0.16181,0.03956,5.11187E-10
135,0.16585,0.04012,5.1386E-10
135,0.17006,0.04064,5.16207E-10
135,0.17442,0.04110,5.18476E-10
135,0.17891,0.04152,5.20393E-10
135,0.18341,0.04187,5.221E-10
135,0.18834,0.04221,5.23903E-10
135,0.19293,0.04248,5.25263E-10
135,0.19793,0.04272,5.26834E-10
135,0.20341,0.04296,5.28127E-10
135,0.20842,0.04315,5.29222E-10
135,0.21394,0.04332,5.3065E-10
135,0.22003,0.04348,5.31735E-10
135,0.22543,0.04361,5.32673E-10
135,0.23138,0.04372,5.34063E-10
135,0.23797,0.04383,5.35049E-10
135,0.24739,0.04396,5.36704E-10
135,0.25376,0.04404,5.3749E-10
135,0.26076,0.04410,5.38778E-10
135,0.26851,0.04416,5.40136E-10
135,0.27702,0.04422,5.41559E-10
135,0.28656,0.04427,5.43015E-10
135,0.29332,0.04431,5.43803E-10
135,0.30076,0.04434,5.45217E-10
135,0.30844,0.04436,5.46651E-10
135,0.31667,0.04440,5.47498E-10
135,0.32546,0.04442,5.48949E-10
135,0.33462,0.04444,5.50359E-10
135,0.34417,0.04447,5.51805E-10
135,0.35412,0.04449,5.53283E-10
135,0.36445,0.04451,5.54751E-10
135,0.37529,0.04453,5.562E-10
135,0.38667,0.04456,5.5768E-10
135,0.39805,0.04456,5.59862E-10
135,0.40934,0.04459,5.61158E-10
135,0.42153,0.04461,5.62501E-10
135,0.43411,0.04463,5.64428E-10
135,0.44700,0.04465,5.65782E-10
135,0.46042,0.04466,5.6771E-10
135,0.47431,0.04468,5.69663E-10
135,0.48788,0.04470,5.70994E-10
135,0.50218,0.04472,5.72833E-10
135,0.51733,0.04473,5.74696E-10
135,0.53241,0.04475,5.76555E-10
135,0.54767,0.04477,5.77874E-10
135,0.56388,0.04478,5.7977E-10
135,0.58036,0.04480,5.8181E-10
135,0.59666,0.04482,5.83306E-10
135,0.61403,0.04483,5.85256E-10
135,0.63147,0.04484,5.87236E-10
135,0.64962,0.04486,5.88765E-10
135,0.66872,0.04488,5.9066E-10
135,0.68746,0.04489,5.92602E-10
135,0.70627,0.04490,5.94556E-10
135,0.72552,0.04492,5.96136E-10
135,0.74580,0.04493,5.98299E-10
135,0.76652,0.04495,6.0014E-10
135,0.79868,0.04497,6.02953E-10
135,0.82063,0.04499,6.04765E-10
135,0.84263,0.04500,6.06591E-10
135,0.86557,0.04501,6.08882E-10
135,0.88889,0.04502,6.10816E-10
135,0.91256,0.04504,6.12423E-10
135,0.93619,0.04505,6.14446E-10
135,0.96070,0.04506,6.16517E-10
135,0.98622,0.04508,6.18209E-10
135,1.01159,0.04509,6.20254E-10
135,1.03748,0.04510,6.22348E-10
135,1.06390,0.04511,6.24119E-10
135,1.08995,0.04512,6.2602E-10
135,1.11759,0.04514,6.28004E-10
135,1.14488,0.04515,6.30033E-10
135,1.17279,0.04516,6.32021E-10
135,1.20121,0.04517,6.3368E-10
135,1.23016,0.04518,6.35699E-10
135,1.25974,0.04519,6.37642E-10
135,1.30418,0.04520,6.40699E-10
135,1.34922,0.04522,6.43526E-10
135,1.38099,0.04523,6.45339E-10
135,1.42828,0.04525,6.48288E-10
135,1.47693,0.04526,6.51288E-10
135,1.52690,0.04527,6.54098E-10
135,1.57812,0.04529,6.5693E-10
135,1.62961,0.04530,6.59822E-10
135,1.68307,0.04532,6.62673E-10
135,1.73609,0.04533,6.65625E-10
135,1.79181,0.04534,6.68661E-10
135,1.84897,0.04535,6.71631E-10
135,1.90846,0.04537,6.74589E-10
135,1.96678,0.04538,6.77273E-10
135,2.02733,0.04539,6.8038E-10
135,2.08792,0.04540,6.8331E-10
135,2.19385,0.04542,6.88204E-10
135,2.26087,0.04544,6.91188E-10
135,2.32873,0.04545,6.94207E-10
135,2.39627,0.04546,6.9703E-10
135,2.46212,0.04547,6.99932E-10
135,2.52935,0.04548,7.02771E-10
135,2.59984,0.04549,7.05447E-10
135,2.67140,0.04550,7.08379E-10
135,2.74724,0.04551,7.1138E-10
135,2.82284,0.04552,7.14458E-10
135,2.90121,0.04553,7.17442E-10
135,2.98224,0.04554,7.20364E-10
135,3.06135,0.04555,7.23394E-10
135,3.14477,0.04556,7.26385E-10
135,3.22974,0.04557,7.29488E-10
135,3.31785,0.04558,7.32531E-10
135,3.40693,0.04559,7.35437E-10
135,3.49984,0.04559,7.38674E-10
135,3.59141,0.04560,7.4165E-10
135,3.68629,0.04561,7.44738E-10
135,3.78224,0.04562,7.47843E-10
135,3.88217,0.04563,7.51043E-10
135,3.98085,0.04564,7.53943E-10
135,4.08304,0.04565,7.57071E-10
135,4.18797,0.04565,7.60316E-10
135,4.29328,0.04566,7.63262E-10
135,4.40224,0.04567,7.6656E-10
135,4.51195,0.04568,7.69542E-10
135,4.62482,0.04569,7.72766E-10
135,4.73807,0.04569,7.75884E-10
135,4.85530,0.04570,7.79036E-10
135,4.97420,0.04571,7.82248E-10
135,5.09236,0.04572,7.85497E-10
135,5.21588,0.04572,7.88647E-10
135,5.34212,0.04573,7.91736E-10
135,5.47339,0.04574,7.95174E-10
135,5.60420,0.04575,7.98286E-10
135,5.73740,0.04575,8.01459E-10
135,5.91465,0.04576,8.05633E-10
135,6.05793,0.04577,8.09058E-10
135,6.24591,0.04578,8.1332E-10
135,6.54033,0.04579,8.20086E-10
135,6.73613,0.04580,8.2418E-10
135,6.94012,0.04581,8.285E-10
135,7.14879,0.04582,8.33051E-10
135,7.36722,0.04582,8.37426E-10
135,7.58997,0.04583,8.42035E-10
135,7.81728,0.04584,8.46547E-10
135,8.04524,0.04585,8.50807E-10
135,8.28292,0.04586,8.55407E-10
135,8.52667,0.04586,8.59899E-10
135,8.77599,0.04587,8.6449E-10
135,9.03838,0.04588,8.6911E-10
135,9.29808,0.04589,8.73679E-10
135,9.56315,0.04589,8.78264E-10
135,9.84212,0.04590,8.82826E-10
135,10.11469,0.04591,8.87502E-10
135,10.40088,0.04591,8.92026E-10
135,10.69486,0.04592,8.96766E-10
135,10.99978,0.04593,9.01513E-10
135,11.31161,0.04593,9.06381E-10
135,11.62913,0.04594,9.11094E-10
135,11.95478,0.04595,9.1586E-10
135,12.28973,0.04595,9.20717E-10
135,12.62812,0.04596,9.25502E-10
135,12.97937,0.04597,9.30359E-10
135,13.33434,0.04597,9.35269E-10
135,13.70038,0.04598,9.40115E-10
135,14.07896,0.04598,9.45116E-10
135,14.45761,0.04599,9.49881E-10
135,14.84904,0.04600,9.54995E-10
135,15.25488,0.04600,9.60006E-10
135,15.66353,0.04601,9.64934E-10
135,16.08352,0.04601,9.6994E-10
135,16.51671,0.04602,9.7503E-10
135,16.95742,0.04603,9.80064E-10
135,17.40643,0.04603,9.85197E-10
135,17.86569,0.04604,9.90351E-10
135,18.33864,0.04604,9.95478E-10
135,18.81763,0.04605,1.00066E-09
135,19.31398,0.04605,1.00593E-09
135,19.81244,0.04606,1.01104E-09
135,20.45139,0.04606,1.01764E-09
135,20.97905,0.04607,1.02281E-09
135,21.51442,0.04607,1.0281E-09
135,22.06809,0.04608,1.03342E-09
135,22.62453,0.04608,1.03866E-09
135,23.19577,0.04609,1.04403E-09
135,23.78540,0.04609,1.04936E-09
135,24.38202,0.04610,1.05474E-09
135,24.99489,0.04610,1.06012E-09
135,25.62866,0.04611,1.06566E-09
135,26.26558,0.04611,1.07106E-09
135,26.91926,0.04611,1.07657E-09
135,27.58327,0.04612,1.08213E-09
135,28.26912,0.04612,1.08758E-09
135,28.96456,0.04613,1.09325E-09
135,29.66626,0.04613,1.09866E-09
135,30.37881,0.04614,1.10428E-09
135,31.11814,0.04614,1.10998E-09
135,31.84894,0.04614,1.11555E-09
135,32.61007,0.04615,1.12127E-09
135,33.37127,0.04615,1.12695E-09
135,34.15990,0.04616,1.13274E-09
135,35.14831,0.04616,1.14009E-09
135,36.16942,0.04617,1.14728E-09
135,37.16906,0.04617,1.15444E-09
135,38.19485,0.04617,1.16158E-09
135,39.24742,0.04618,1.16885E-09
135,40.33038,0.04618,1.1762E-09
135,41.44069,0.04619,1.18352E-09
135,42.57914,0.04619,1.19109E-09
135,43.71389,0.04620,1.19856E-09
135,44.88300,0.04620,1.20604E-09
135,46.06504,0.04621,1.21353E-09
135,47.27705,0.04621,1.22116E-09
135,48.50957,0.04621,1.22866E-09
135,50.81458,0.04622,1.2427E-09
135,52.12651,0.04622,1.2505E-09
135,53.46432,0.04623,1.25836E-09
135,54.83830,0.04623,1.26625E-09
135,56.22648,0.04624,1.2742E-09
135,57.66705,0.04624,1.28224E-09
135,59.12609,0.04624,1.29035E-09
135,60.60882,0.04625,1.29846E-09
135,62.12836,0.04625,1.30667E-09
135,63.66380,0.04626,1.31482E-09
135,65.22303,0.04626,1.32307E-09
135,66.75614,0.04626,1.33111E-09
135,68.38331,0.04627,1.33936E-09
135,70.04377,0.04627,1.3478E-09
135,71.75472,0.04627,1.35631E-09
135,73.48966,0.04628,1.36485E-09
135,75.23629,0.04628,1.3734E-09
135,77.03756,0.04628,1.38192E-09
135,78.87790,0.04629,1.39063E-09
135,80.74619,0.04629,1.39935E-09
135,82.64735,0.04629,1.40815E-09
135,84.59878,0.04630,1.417E-09
135,86.96842,0.04630,1.42755E-09
135,89.39473,0.04630,1.43824E-09
135,91.87740,0.04631,1.44896E-09
135,94.43618,0.04631,1.45985E-09
135,97.04212,0.04631,1.47085E-09
135,99.70491,0.04632,1.48188E-09
135,100.00000,0.04632,1.48316E-09
140,0.00434,9.05987E-19,2.78311E-10
140,0.00479,1.79947E-17,2.78439E-10
140,0.00495,5.2142E-17,2.78625E-10
140,0.00513,1.63229E-16,2.78695E-10
140,0.00532,5.11009E-16,2.78733E-10
140,0.00553,1.60044E-15,2.7873E-10
140,0.00575,5.01331E-15,2.78755E-10
140,0.00599,1.57021E-14,2.78783E-10
140,0.00625,4.91553E-14,2.78775E-10
140,0.00654,1.53874E-13,2.78809E-10
140,0.00685,4.81587E-13,2.7885E-10
140,0.00719,1.50679E-12,2.7889E-10
140,0.00756,4.71349E-12,2.78948E-10
140,0.00797,1.47408E-11,2.79016E-10
140,0.00842,4.46119E-11,2.79104E-10
140,0.00886,1.21489E-10,2.79229E-10
140,0.00931,3.02063E-10,2.79374E-10
140,0.00975,6.943E-10,2.79539E-10
140,0.01019,1.48969E-09,2.79704E-10
140,0.01064,3.01047E-09,2.79906E-10
140,0.01108,5.76837E-09,2.80118E-10
140,0.01153,1.0545E-08,2.80315E-10
140,0.01197,1.84782E-08,2.805E-10
140,0.01241,3.11889E-08,2.80701E-10
140,0.01286,5.08778E-08,2.80865E-10
140,0.01330,8.05169E-08,2.81075E-10
140,0.01374,1.23952E-07,2.81292E-10
140,0.01419,1.86103E-07,2.81518E-10
140,0.01463,2.73134E-07,2.81764E-10
140,0.01508,3.926E-07,2.82001E-10
140,0.01552,5.53671E-07,2.82278E-10
140,0.01596,7.67221E-07,2.82546E-10
140,0.01640,1.04615E-06,2.82846E-10
140,0.01685,1.40534E-06,2.83132E-10
140,0.01729,1.86183E-06,2.83425E-10
140,0.01773,2.43515E-06,2.83726E-10
140,0.01818,3.14691E-06,2.84008E-10
140,0.01862,4.02168E-06,2.84315E-10
140,0.01906,5.08651E-06,2.84598E-10
140,0.01994,7.90964E-06,2.85262E-10
140,0.02083,0.00001,2.85975E-10
140,0.02171,0.00002,2.86733E-10
140,0.02259,0.00002,2.87501E-10
140,0.02346,0.00003,2.88285E-10
140,0.02434,0.00005,2.89094E-10
140,0.02522,0.00006,2.8997E-10
140,0.02609,0.00008,2.90901E-10
140,0.02696,0.00010,2.91879E-10
140,0.02783,0.00013,2.92883E-10
140,0.02870,0.00017,2.93907E-10
140,0.02957,0.00021,2.94973E-10
140,0.03043,0.00026,2.9611E-10
140,0.03129,0.00031,2.97307E-10
140,0.03215,0.00037,2.98549E-10
140,0.03301,0.00045,2.99831E-10
140,0.03387,0.00053,3.01142E-10
140,0.03472,0.00062,3.02525E-10
140,0.03558,0.00073,3.03959E-10
140,0.03643,0.00085,3.05468E-10
140,0.03728,0.00098,3.07024E-10
140,0.03856,0.00120,3.09467E-10
140,0.03983,0.00146,3.12045E-10
140,0.04110,0.00176,3.14765E-10
140,0.04238,0.00210,3.17655E-10
140,0.04356,0.00245,3.20481E-10
140,0.04488,0.00290,3.2384E-10
140,0.04601,0.00332,3.26924E-10
140,0.04723,0.00382,3.30371E-10
140,0.04850,0.00439,3.34144E-10
140,0.04980,0.00503,3.38138E-10
140,0.05110,0.00573,3.42364E-10
140,0.05239,0.00648,3.46753E-10
140,0.05368,0.00728,3.51288E-10
140,0.05496,0.00812,3.55979E-10
140,0.05634,0.00909,3.6121E-10
140,0.05770,0.01010,3.66539E-10
140,0.05904,0.01114,3.71994E-10
140,0.06047,0.01228,3.77916E-10
140,0.06188,0.01345,3.84011E-10
140,0.06337,0.01472,3.9051E-10
140,0.06486,0.01602,3.9715E-10
